광역시도,시군구,업종대분류,업종중분류,1년미만,1~2년,2~3년,3~5년,5년 이상,
부산광역시,사상구,음식,음식배달서비스,1.0,1.0,0.0,0.0,3.0,
부산광역시,사상구,음식,일식/수산물,69.0,14.0,30.0,54.0,112.0,
부산광역시,사상구,음식,유흥주점,67.0,33.0,47.0,106.0,186.0,
부산광역시,사상구,음식,커피점/카페,40.0,28.0,30.0,59.0,82.0,
부산광역시,사상구,음식,분식,35.0,20.0,33.0,48.0,99.0,
부산광역시,사상구,음식,부페,0.0,3.0,0.0,1.0,5.0,
부산광역시,사상구,음식,별식/퓨전요리,7.0,4.0,7.0,3.0,9.0,
부산광역시,사상구,학문/교육,학원-컴퓨터,1.0,0.0,0.0,4.0,5.0,
부산광역시,사상구,학문/교육,학원-음악미술무용,9.0,6.0,12.0,30.0,19.0,
부산광역시,사상구,학문/교육,유아교육,3.0,1.0,6.0,19.0,94.0,
부산광역시,사상구,학문/교육,학원-창업취업취미,0.0,0.0,0.0,2.0,3.0,
부산광역시,사상구,학문/교육,특수교육기관,0.0,0.0,0.0,0.0,1.0,
부산광역시,사상구,학문/교육,학문교육기타,0.0,1.0,2.0,7.0,2.0,
부산광역시,사상구,학문/교육,연구소,0.0,0.0,4.0,2.0,4.0,
부산광역시,사상구,학문/교육,도서관/독서실,1.0,0.0,4.0,13.0,6.0,
부산광역시,사상구,학문/교육,학원-자격/국가고시,3.0,0.0,0.0,2.0,2.0,
부산광역시,사상구,학문/교육,학원-예능취미체육,4.0,2.0,8.0,24.0,9.0,
부산광역시,사상구,학문/교육,학원기타,4.0,1.0,20.0,63.0,42.0,
부산광역시,사상구,학문/교육,기타교육기관,0.0,0.0,0.0,8.0,8.0,
부산광역시,사상구,학문/교육,학원-보습교습입시,9.0,5.0,7.0,66.0,25.0,
부산광역시,사상구,학문/교육,학교,0.0,2.0,3.0,6.0,28.0,
부산광역시,사상구,학문/교육,학원-어학,5.0,1.0,10.0,36.0,13.0,
부산광역시,기장군,관광/여가/오락,요가/단전/마사지,1.0,0.0,0.0,2.0,2.0,
부산광역시,기장군,관광/여가/오락,무도/유흥/가무,3.0,0.0,1.0,40.0,20.0,
부산광역시,기장군,관광/여가/오락,PC/오락/당구/볼링등,4.0,6.0,5.0,6.0,10.0,
부산광역시,기장군,관광/여가/오락,스포츠/운동,0.0,1.0,0.0,0.0,0.0,
부산광역시,기장군,관광/여가/오락,연극/영화/극장,0.0,0.0,1.0,2.0,0.0,
부산광역시,기장군,관광/여가/오락,전시/관람,1.0,0.0,1.0,5.0,6.0,
부산광역시,기장군,관광/여가/오락,놀이/여가/취미,0.0,1.0,2.0,3.0,1.0,
부산광역시,기장군,부동산,부동산관련서비스,0.0,0.0,0.0,1.0,38.0,
부산광역시,기장군,부동산,평가/개발/관리,0.0,0.0,3.0,2.0,4.0,
부산광역시,기장군,부동산,부동산임대,1.0,1.0,4.0,5.0,9.0,
부산광역시,기장군,부동산,부동산중개,22.0,3.0,14.0,26.0,93.0,
부산광역시,기장군,부동산,분양,0.0,0.0,7.0,4.0,2.0,
부산광역시,기장군,생활서비스,주택수리,1.0,0.0,3.0,4.0,25.0,
부산광역시,기장군,생활서비스,대중목욕탕/휴게,6.0,0.0,1.0,4.0,16.0,
부산광역시,기장군,생활서비스,장례/묘지,2.0,0.0,0.0,0.0,8.0,
부산광역시,기장군,생활서비스,기타서비스업,1.0,0.0,6.0,3.0,3.0,
부산광역시,기장군,생활서비스,자동차/이륜차,3.0,2.0,8.0,71.0,54.0,
부산광역시,기장군,생활서비스,운송/배달/택배,7.0,1.0,4.0,11.0,50.0,
부산광역시,기장군,생활서비스,물품기기대여,2.0,0.0,1.0,1.0,11.0,
부산광역시,기장군,생활서비스,대행업,0.0,0.0,1.0,0.0,2.0,
부산광역시,기장군,생활서비스,인력/고용/용역알선,1.0,0.0,2.0,3.0,5.0,
부산광역시,기장군,생활서비스,사진,0.0,3.0,0.0,1.0,6.0,
부산광역시,기장군,생활서비스,광고/인쇄,0.0,1.0,0.0,0.0,17.0,
부산광역시,기장군,생활서비스,개인서비스,1.0,0.0,1.0,0.0,5.0,
부산광역시,기장군,생활서비스,법무세무회계,1.0,1.0,3.0,3.0,8.0,
부산광역시,기장군,생활서비스,행사/이벤트,0.0,0.0,0.0,2.0,3.0,
부산광역시,기장군,생활서비스,세탁/가사서비스,14.0,18.0,21.0,53.0,84.0,
부산광역시,기장군,생활서비스,예식/의례/관혼상제,1.0,0.0,0.0,0.0,0.0,
부산광역시,기장군,생활서비스,주유소/충전소,0.0,2.0,5.0,22.0,34.0,
부산광역시,기장군,생활서비스,개인/가정용품수리,3.0,2.0,4.0,4.0,8.0,
부산광역시,기장군,생활서비스,이/미용/건강,35.0,21.0,27.0,102.0,194.0,
부산광역시,기장군,소매,취미/오락관련소매,1.0,0.0,0.0,5.0,4.0,
부산광역시,기장군,소매,건강/미용식품,7.0,6.0,7.0,23.0,28.0,
부산광역시,기장군,소매,유아용품,0.0,1.0,1.0,3.0,4.0,
부산광역시,기장군,소매,애견/애완/동물,1.0,0.0,1.0,0.0,4.0,
부산광역시,기장군,소매,종교용품판매,0.0,0.0,0.0,1.0,1.0,
부산광역시,기장군,소매,기타판매업,2.0,0.0,7.0,27.0,47.0,
부산광역시,기장군,소매,사진/광학/정밀기기소매,4.0,1.0,9.0,36.0,15.0,
부산광역시,기장군,소매,가전제품소매,6.0,1.0,1.0,8.0,3.0,
부산광역시,기장군,소매,예술품/골동품/수석/분재,0.0,1.0,3.0,4.0,6.0,
부산광역시,기장군,소매,중고품소매/교환,2.0,1.0,4.0,7.0,16.0,
부산광역시,기장군,소매,사무/문구/컴퓨터,2.0,0.0,3.0,28.0,17.0,
부산광역시,기장군,소매,의약/의료품소매,1.0,0.0,2.0,14.0,9.0,
부산광역시,기장군,소매,철물/난방/건설자재소매,4.0,2.0,3.0,12.0,37.0,
부산광역시,기장군,소매,음/식료품소매,39.0,16.0,59.0,151.0,58.0,
부산광역시,기장군,소매,화장품소매,9.0,1.0,10.0,52.0,18.0,
부산광역시,기장군,소매,시계/귀금속소매,0.0,0.0,2.0,6.0,9.0,
부산광역시,기장군,소매,가방/신발/액세서리,2.0,3.0,6.0,58.0,8.0,
부산광역시,기장군,소매,의복의류,12.0,10.0,16.0,135.0,42.0,
부산광역시,기장군,소매,종합소매점,82.0,23.0,30.0,127.0,75.0,
부산광역시,기장군,소매,페인트/유리제품소매,0.0,0.0,0.0,0.0,7.0,
부산광역시,기장군,소매,책/서적/도서,0.0,1.0,1.0,4.0,8.0,
부산광역시,기장군,소매,자동차/자동차용품,1.0,1.0,8.0,23.0,29.0,
부산광역시,기장군,소매,운동/경기용품소매,2.0,3.0,6.0,38.0,14.0,
부산광역시,기장군,소매,가정/주방/인테리어,10.0,3.0,15.0,110.0,54.0,
부산광역시,기장군,소매,가구소매,7.0,2.0,4.0,26.0,14.0,
부산광역시,기장군,소매,선물/팬시/기념품,3.0,2.0,5.0,37.0,20.0,
부산광역시,기장군,숙박,모텔/여관/여인숙,4.0,8.0,3.0,4.0,33.0,
부산광역시,기장군,숙박,호텔/콘도,1.0,1.0,0.0,0.0,0.0,
부산광역시,기장군,숙박,캠프/별장/펜션,1.0,1.0,5.0,17.0,3.0,
부산광역시,기장군,숙박,민박/하숙,1.0,1.0,0.0,0.0,5.0,
부산광역시,기장군,스포츠,운영관리시설,0.0,1.0,0.0,1.0,3.0,
부산광역시,기장군,스포츠,실외운동시설,2.0,0.0,1.0,4.0,7.0,
부산광역시,기장군,스포츠,실내운동시설,1.0,5.0,9.0,27.0,15.0,
부산광역시,기장군,음식,닭/오리요리,18.0,12.0,22.0,33.0,56.0,
부산광역시,기장군,음식,기타음식업,13.0,15.0,26.0,79.0,127.0,
부산광역시,기장군,음식,양식,37.0,19.0,11.0,28.0,77.0,
부산광역시,기장군,음식,중식,14.0,9.0,5.0,15.0,32.0,
부산광역시,기장군,음식,일식/수산물,75.0,28.0,32.0,117.0,181.0,
부산광역시,기장군,음식,커피점/카페,73.0,29.0,37.0,70.0,45.0,
부산광역시,기장군,음식,패스트푸드,19.0,11.0,9.0,34.0,16.0,
부산광역시,기장군,음식,음식배달서비스,0.0,2.0,0.0,0.0,2.0,
부산광역시,기장군,음식,유흥주점,26.0,27.0,25.0,60.0,60.0,
부산광역시,기장군,음식,별식/퓨전요리,5.0,6.0,3.0,8.0,8.0,
부산광역시,기장군,음식,한식,180.0,124.0,92.0,278.0,305.0,
부산광역시,기장군,음식,부페,3.0,1.0,3.0,0.0,1.0,
부산광역시,기장군,음식,제과제빵떡케익,9.0,7.0,8.0,25.0,28.0,
부산광역시,기장군,음식,분식,41.0,25.0,20.0,68.0,73.0,
부산광역시,기장군,학문/교육,학원기타,5.0,4.0,3.0,61.0,16.0,
부산광역시,기장군,학문/교육,학문교육기타,0.0,0.0,0.0,3.0,2.0,
부산광역시,기장군,학문/교육,학원-예능취미체육,2.0,3.0,2.0,2.0,6.0,
부산광역시,기장군,학문/교육,학원-자격/국가고시,1.0,0.0,1.0,0.0,2.0,
부산광역시,기장군,학문/교육,학원-창업취업취미,0.0,0.0,0.0,1.0,2.0,
부산광역시,기장군,학문/교육,도서관/독서실,0.0,0.0,1.0,4.0,5.0,
부산광역시,기장군,학문/교육,특수교육기관,1.0,0.0,0.0,0.0,3.0,
부산광역시,기장군,학문/교육,기타교육기관,1.0,0.0,0.0,8.0,4.0,
부산광역시,기장군,학문/교육,학원-컴퓨터,0.0,0.0,0.0,2.0,1.0,
부산광역시,기장군,학문/교육,학교,1.0,0.0,0.0,4.0,37.0,
부산광역시,기장군,학문/교육,학원-어학,5.0,3.0,3.0,30.0,13.0,
부산광역시,기장군,학문/교육,연구소,0.0,0.0,0.0,0.0,4.0,
부산광역시,기장군,학문/교육,학원-보습교습입시,2.0,7.0,3.0,61.0,8.0,
부산광역시,기장군,학문/교육,학원-음악미술무용,4.0,3.0,1.0,10.0,9.0,
부산광역시,기장군,학문/교육,유아교육,2.0,1.0,5.0,36.0,52.0,
대구광역시,중구,관광/여가/오락,연극/영화/극장,1.0,1.0,3.0,20.0,16.0,
대구광역시,중구,관광/여가/오락,전시/관람,0.0,0.0,2.0,6.0,12.0,
대구광역시,중구,관광/여가/오락,PC/오락/당구/볼링등,11.0,4.0,7.0,30.0,34.0,
대구광역시,중구,관광/여가/오락,경마/경륜/성인오락,2.0,0.0,0.0,1.0,2.0,
대구광역시,중구,관광/여가/오락,요가/단전/마사지,0.0,0.0,1.0,8.0,6.0,
대구광역시,중구,관광/여가/오락,놀이/여가/취미,1.0,1.0,2.0,5.0,6.0,
대구광역시,중구,관광/여가/오락,무도/유흥/가무,9.0,2.0,4.0,64.0,46.0,
대구광역시,중구,관광/여가/오락,스포츠/운동,0.0,1.0,1.0,0.0,0.0,
대구광역시,중구,부동산,분양,0.0,0.0,12.0,8.0,4.0,
대구광역시,중구,부동산,평가/개발/관리,1.0,1.0,2.0,1.0,29.0,
대구광역시,중구,부동산,부동산중개,10.0,3.0,23.0,20.0,62.0,
대구광역시,중구,부동산,부동산임대,0.0,0.0,4.0,3.0,18.0,
대구광역시,중구,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,35.0,
대구광역시,중구,생활서비스,장례/묘지,2.0,0.0,6.0,5.0,7.0,
대구광역시,중구,생활서비스,이/미용/건강,99.0,57.0,78.0,299.0,367.0,
대구광역시,중구,생활서비스,주유소/충전소,0.0,0.0,2.0,10.0,9.0,
대구광역시,중구,생활서비스,광고/인쇄,8.0,1.0,8.0,28.0,165.0,
대구광역시,중구,생활서비스,대행업,2.0,0.0,0.0,8.0,31.0,
대구광역시,중구,생활서비스,주택수리,0.0,0.0,4.0,2.0,13.0,
대구광역시,중구,생활서비스,개인/가정용품수리,23.0,2.0,4.0,28.0,57.0,
대구광역시,중구,생활서비스,법무세무회계,7.0,1.0,4.0,31.0,70.0,
대구광역시,중구,생활서비스,운송/배달/택배,5.0,2.0,3.0,9.0,32.0,
대구광역시,중구,생활서비스,인력/고용/용역알선,2.0,1.0,3.0,4.0,26.0,
대구광역시,중구,생활서비스,개인서비스,3.0,0.0,3.0,7.0,26.0,
대구광역시,중구,생활서비스,사진,11.0,10.0,12.0,60.0,48.0,
대구광역시,중구,생활서비스,대중목욕탕/휴게,8.0,0.0,1.0,6.0,20.0,
대구광역시,중구,생활서비스,물품기기대여,1.0,0.0,8.0,5.0,20.0,
대구광역시,중구,생활서비스,기타서비스업,2.0,1.0,6.0,12.0,17.0,
대구광역시,중구,생활서비스,세탁/가사서비스,18.0,3.0,5.0,30.0,88.0,
대구광역시,중구,생활서비스,자동차/이륜차,2.0,7.0,8.0,167.0,107.0,
대구광역시,중구,생활서비스,예식/의례/관혼상제,22.0,4.0,17.0,32.0,47.0,
대구광역시,중구,생활서비스,행사/이벤트,0.0,0.0,1.0,5.0,19.0,
대구광역시,중구,소매,기타판매업,6.0,1.0,12.0,41.0,113.0,
대구광역시,중구,소매,종교용품판매,0.0,1.0,1.0,2.0,9.0,
대구광역시,중구,소매,운동/경기용품소매,3.0,2.0,11.0,77.0,49.0,
대구광역시,중구,소매,자동차/자동차용품,5.0,2.0,5.0,36.0,51.0,
대구광역시,중구,소매,사무/문구/컴퓨터,2.0,3.0,17.0,164.0,100.0,
대구광역시,중구,소매,취미/오락관련소매,3.0,0.0,3.0,46.0,34.0,
대구광역시,중구,소매,종합소매점,489.0,36.0,50.0,321.0,186.0,
대구광역시,중구,소매,페인트/유리제품소매,3.0,0.0,0.0,1.0,16.0,
대구광역시,중구,소매,가정/주방/인테리어,56.0,12.0,45.0,394.0,163.0,
대구광역시,중구,소매,유아용품,1.0,1.0,0.0,19.0,12.0,
대구광역시,중구,소매,애견/애완/동물,2.0,0.0,1.0,1.0,6.0,
대구광역시,중구,소매,건강/미용식품,6.0,2.0,8.0,54.0,57.0,
대구광역시,중구,소매,중고품소매/교환,1.0,2.0,1.0,14.0,6.0,
대구광역시,중구,소매,선물/팬시/기념품,17.0,1.0,10.0,92.0,107.0,
대구광역시,중구,소매,철물/난방/건설자재소매,5.0,2.0,12.0,36.0,72.0,
대구광역시,중구,소매,책/서적/도서,3.0,0.0,5.0,73.0,41.0,
대구광역시,중구,소매,시계/귀금속소매,18.0,8.0,24.0,220.0,141.0,
대구광역시,중구,소매,의약/의료품소매,5.0,3.0,10.0,70.0,59.0,
대구광역시,중구,소매,음/식료품소매,69.0,15.0,29.0,145.0,81.0,
대구광역시,중구,소매,가방/신발/액세서리,38.0,27.0,98.0,631.0,205.0,
대구광역시,중구,소매,사진/광학/정밀기기소매,49.0,4.0,27.0,231.0,156.0,
대구광역시,중구,소매,가전제품소매,21.0,3.0,9.0,110.0,34.0,
대구광역시,중구,소매,가구소매,2.0,2.0,4.0,63.0,17.0,
대구광역시,중구,소매,의복의류,326.0,59.0,172.0,2384.0,773.0,
대구광역시,중구,소매,예술품/골동품/수석/분재,2.0,5.0,4.0,4.0,16.0,
대구광역시,중구,소매,화장품소매,38.0,9.0,35.0,295.0,111.0,
대구광역시,중구,숙박,호텔/콘도,6.0,5.0,3.0,6.0,4.0,
대구광역시,중구,숙박,민박/하숙,0.0,1.0,1.0,0.0,0.0,
대구광역시,중구,숙박,캠프/별장/펜션,0.0,1.0,0.0,3.0,0.0,
대구광역시,중구,숙박,모텔/여관/여인숙,8.0,8.0,3.0,18.0,78.0,
대구광역시,중구,스포츠,실외운동시설,0.0,0.0,0.0,0.0,1.0,
대구광역시,중구,스포츠,운영관리시설,0.0,0.0,0.0,11.0,0.0,
대구광역시,중구,스포츠,실내운동시설,4.0,0.0,3.0,21.0,21.0,
대구광역시,중구,음식,기타음식업,11.0,3.0,16.0,29.0,88.0,
대구광역시,중구,음식,커피점/카페,154.0,104.0,77.0,156.0,266.0,
대구광역시,중구,음식,부페,1.0,4.0,0.0,7.0,5.0,
대구광역시,중구,음식,분식,85.0,38.0,30.0,155.0,180.0,
대구광역시,중구,음식,닭/오리요리,31.0,17.0,13.0,43.0,63.0,
대구광역시,중구,음식,제과제빵떡케익,48.0,43.0,23.0,51.0,91.0,
대구광역시,중구,음식,한식,277.0,147.0,133.0,549.0,667.0,
대구광역시,중구,음식,일식/수산물,53.0,27.0,22.0,69.0,94.0,
대구광역시,중구,음식,음식배달서비스,1.0,0.0,1.0,1.0,4.0,
대구광역시,중구,음식,패스트푸드,33.0,26.0,14.0,52.0,70.0,
대구광역시,중구,음식,유흥주점,58.0,40.0,40.0,193.0,167.0,
대구광역시,중구,음식,별식/퓨전요리,18.0,7.0,4.0,10.0,17.0,
대구광역시,중구,음식,중식,22.0,7.0,6.0,27.0,55.0,
대구광역시,중구,음식,양식,127.0,92.0,45.0,156.0,134.0,
대구광역시,중구,학문/교육,기타교육기관,2.0,1.0,8.0,39.0,26.0,
대구광역시,중구,학문/교육,학문교육기타,2.0,0.0,0.0,5.0,9.0,
대구광역시,중구,학문/교육,학원-창업취업취미,5.0,1.0,3.0,8.0,17.0,
대구광역시,중구,학문/교육,학원-컴퓨터,3.0,0.0,1.0,4.0,6.0,
대구광역시,중구,학문/교육,학원-음악미술무용,9.0,1.0,2.0,36.0,41.0,
대구광역시,중구,학문/교육,학원기타,5.0,1.0,7.0,63.0,29.0,
대구광역시,중구,학문/교육,학원-자격/국가고시,8.0,2.0,3.0,11.0,39.0,
대구광역시,중구,학문/교육,학원-예능취미체육,6.0,1.0,2.0,7.0,30.0,
대구광역시,중구,학문/교육,학원-어학,5.0,0.0,5.0,33.0,20.0,
대구광역시,중구,학문/교육,도서관/독서실,0.0,0.0,2.0,8.0,9.0,
대구광역시,중구,학문/교육,학교,0.0,0.0,2.0,4.0,46.0,
대구광역시,중구,학문/교육,학원-보습교습입시,5.0,2.0,5.0,38.0,25.0,
대구광역시,중구,학문/교육,연구소,0.0,2.0,7.0,4.0,12.0,
대구광역시,중구,학문/교육,유아교육,1.0,2.0,4.0,7.0,17.0,
대구광역시,동구,관광/여가/오락,놀이/여가/취미,1.0,0.0,2.0,7.0,3.0,
대구광역시,동구,관광/여가/오락,요가/단전/마사지,1.0,0.0,3.0,27.0,7.0,
대구광역시,동구,관광/여가/오락,스포츠/운동,0.0,0.0,0.0,2.0,0.0,
대구광역시,동구,관광/여가/오락,전시/관람,2.0,1.0,1.0,1.0,9.0,
대구광역시,동구,관광/여가/오락,연극/영화/극장,1.0,0.0,2.0,2.0,3.0,
대구광역시,동구,관광/여가/오락,경마/경륜/성인오락,2.0,0.0,1.0,9.0,2.0,
대구광역시,동구,관광/여가/오락,무도/유흥/가무,11.0,6.0,5.0,193.0,56.0,
대구광역시,동구,관광/여가/오락,PC/오락/당구/볼링등,12.0,7.0,7.0,111.0,22.0,
대구광역시,동구,부동산,분양,1.0,0.0,20.0,13.0,4.0,
대구광역시,동구,부동산,평가/개발/관리,0.0,0.0,19.0,5.0,42.0,
대구광역시,동구,부동산,부동산임대,0.0,0.0,8.0,4.0,4.0,
대구광역시,동구,부동산,부동산관련서비스,1.0,0.0,2.0,0.0,125.0,
대구광역시,동구,부동산,부동산중개,68.0,6.0,39.0,150.0,126.0,
대구광역시,동구,생활서비스,대행업,2.0,0.0,1.0,10.0,7.0,
대구광역시,동구,생활서비스,운송/배달/택배,5.0,4.0,9.0,35.0,145.0,
대구광역시,동구,생활서비스,세탁/가사서비스,31.0,10.0,20.0,65.0,232.0,
대구광역시,동구,생활서비스,기타서비스업,1.0,1.0,6.0,10.0,18.0,
대구광역시,동구,생활서비스,자동차/이륜차,6.0,5.0,25.0,230.0,152.0,
대구광역시,동구,생활서비스,법무세무회계,2.0,1.0,25.0,50.0,92.0,
대구광역시,동구,생활서비스,장례/묘지,2.0,1.0,2.0,5.0,9.0,
대구광역시,동구,생활서비스,개인서비스,1.0,1.0,2.0,49.0,9.0,
대구광역시,동구,생활서비스,물품기기대여,2.0,2.0,4.0,21.0,43.0,
대구광역시,동구,생활서비스,주유소/충전소,0.0,1.0,5.0,45.0,20.0,
대구광역시,동구,생활서비스,예식/의례/관혼상제,6.0,1.0,5.0,5.0,12.0,
대구광역시,동구,생활서비스,이/미용/건강,122.0,81.0,98.0,340.0,503.0,
대구광역시,동구,생활서비스,행사/이벤트,0.0,1.0,1.0,3.0,3.0,
대구광역시,동구,생활서비스,인력/고용/용역알선,2.0,1.0,2.0,24.0,35.0,
대구광역시,동구,생활서비스,사진,2.0,2.0,2.0,9.0,9.0,
대구광역시,동구,생활서비스,광고/인쇄,1.0,0.0,5.0,27.0,43.0,
대구광역시,동구,생활서비스,대중목욕탕/휴게,23.0,1.0,3.0,19.0,30.0,
대구광역시,동구,생활서비스,개인/가정용품수리,17.0,1.0,5.0,78.0,56.0,
대구광역시,동구,생활서비스,주택수리,3.0,0.0,4.0,39.0,51.0,
대구광역시,동구,소매,가구소매,4.0,0.0,11.0,56.0,25.0,
대구광역시,동구,소매,사무/문구/컴퓨터,9.0,2.0,7.0,108.0,52.0,
대구광역시,동구,소매,유아용품,0.0,3.0,0.0,6.0,9.0,
대구광역시,동구,소매,페인트/유리제품소매,2.0,0.0,0.0,26.0,15.0,
대구광역시,동구,소매,예술품/골동품/수석/분재,0.0,1.0,1.0,15.0,5.0,
대구광역시,동구,소매,가전제품소매,20.0,2.0,5.0,48.0,17.0,
대구광역시,동구,소매,종합소매점,225.0,50.0,67.0,350.0,162.0,
대구광역시,동구,소매,선물/팬시/기념품,20.0,5.0,7.0,126.0,70.0,
대구광역시,동구,소매,자동차/자동차용품,7.0,8.0,33.0,93.0,82.0,
대구광역시,동구,소매,기타판매업,3.0,2.0,11.0,84.0,191.0,
대구광역시,동구,소매,철물/난방/건설자재소매,9.0,3.0,6.0,70.0,88.0,
대구광역시,동구,소매,의약/의료품소매,4.0,3.0,6.0,47.0,24.0,
대구광역시,동구,소매,운동/경기용품소매,9.0,4.0,9.0,75.0,36.0,
대구광역시,동구,소매,건강/미용식품,24.0,7.0,8.0,91.0,117.0,
대구광역시,동구,소매,가방/신발/액세서리,21.0,5.0,10.0,109.0,27.0,
대구광역시,동구,소매,사진/광학/정밀기기소매,47.0,4.0,12.0,111.0,81.0,
대구광역시,동구,소매,취미/오락관련소매,1.0,0.0,3.0,8.0,7.0,
대구광역시,동구,소매,음/식료품소매,82.0,22.0,58.0,314.0,161.0,
대구광역시,동구,소매,가정/주방/인테리어,30.0,11.0,41.0,307.0,128.0,
대구광역시,동구,소매,의복의류,166.0,10.0,58.0,447.0,135.0,
대구광역시,동구,소매,중고품소매/교환,5.0,0.0,1.0,36.0,30.0,
대구광역시,동구,소매,화장품소매,27.0,6.0,22.0,150.0,79.0,
대구광역시,동구,소매,시계/귀금속소매,2.0,0.0,2.0,24.0,24.0,
대구광역시,동구,소매,애견/애완/동물,4.0,1.0,1.0,5.0,5.0,
대구광역시,동구,소매,책/서적/도서,0.0,2.0,2.0,27.0,16.0,
대구광역시,동구,소매,종교용품판매,0.0,0.0,0.0,0.0,5.0,
대구광역시,동구,숙박,캠프/별장/펜션,1.0,1.0,0.0,1.0,3.0,
대구광역시,동구,숙박,모텔/여관/여인숙,11.0,14.0,11.0,24.0,136.0,
대구광역시,동구,숙박,민박/하숙,1.0,0.0,0.0,0.0,0.0,
대구광역시,동구,숙박,호텔/콘도,0.0,2.0,5.0,1.0,4.0,
대구광역시,동구,스포츠,실내운동시설,7.0,10.0,7.0,59.0,39.0,
대구광역시,동구,스포츠,실외운동시설,1.0,2.0,1.0,3.0,14.0,
대구광역시,동구,스포츠,운영관리시설,2.0,0.0,0.0,10.0,5.0,
대구광역시,동구,음식,패스트푸드,47.0,22.0,21.0,24.0,53.0,
대구광역시,동구,음식,유흥주점,38.0,29.0,46.0,232.0,237.0,
대구광역시,동구,음식,한식,534.0,315.0,239.0,701.0,820.0,
대구광역시,동구,음식,일식/수산물,94.0,26.0,40.0,104.0,134.0,
대구광역시,동구,음식,제과제빵떡케익,42.0,29.0,14.0,43.0,91.0,
대구광역시,동구,음식,커피점/카페,110.0,74.0,73.0,134.0,154.0,
대구광역시,동구,음식,양식,14.0,8.0,7.0,37.0,36.0,
대구광역시,동구,음식,음식배달서비스,2.0,1.0,0.0,0.0,6.0,
대구광역시,동구,음식,중식,32.0,10.0,14.0,45.0,65.0,
대구광역시,동구,음식,별식/퓨전요리,17.0,4.0,3.0,12.0,16.0,
대구광역시,동구,음식,부페,3.0,2.0,0.0,5.0,6.0,
대구광역시,동구,음식,분식,83.0,36.0,42.0,119.0,176.0,
대구광역시,동구,음식,닭/오리요리,61.0,33.0,40.0,119.0,183.0,
대구광역시,동구,음식,기타음식업,16.0,16.0,19.0,72.0,166.0,
대구광역시,동구,학문/교육,학원-보습교습입시,10.0,8.0,5.0,166.0,25.0,
대구광역시,동구,학문/교육,학원-자격/국가고시,1.0,1.0,1.0,7.0,4.0,
대구광역시,동구,학문/교육,학교,2.0,2.0,4.0,8.0,75.0,
대구광역시,동구,학문/교육,학원-음악미술무용,16.0,7.0,8.0,95.0,39.0,
대구광역시,동구,학문/교육,학원-컴퓨터,0.0,0.0,0.0,4.0,3.0,
대구광역시,동구,학문/교육,연구소,0.0,0.0,1.0,3.0,10.0,
대구광역시,동구,학문/교육,기타교육기관,1.0,1.0,4.0,11.0,21.0,
대구광역시,동구,학문/교육,특수교육기관,0.0,0.0,0.0,2.0,2.0,
대구광역시,동구,학문/교육,학문교육기타,0.0,0.0,5.0,6.0,8.0,
대구광역시,동구,학문/교육,학원-창업취업취미,1.0,2.0,0.0,5.0,3.0,
대구광역시,동구,학문/교육,학원기타,8.0,10.0,22.0,145.0,57.0,
대구광역시,동구,학문/교육,유아교육,3.0,3.0,3.0,39.0,115.0,
대구광역시,동구,학문/교육,학원-어학,7.0,1.0,15.0,96.0,14.0,
대구광역시,동구,학문/교육,도서관/독서실,1.0,0.0,3.0,15.0,10.0,
대구광역시,동구,학문/교육,학원-예능취미체육,8.0,4.0,2.0,41.0,33.0,
대구광역시,서구,관광/여가/오락,경마/경륜/성인오락,1.0,0.0,2.0,8.0,1.0,
대구광역시,서구,관광/여가/오락,전시/관람,0.0,0.0,0.0,0.0,2.0,
대구광역시,서구,관광/여가/오락,연극/영화/극장,0.0,0.0,2.0,1.0,0.0,
대구광역시,서구,관광/여가/오락,PC/오락/당구/볼링등,7.0,6.0,7.0,53.0,6.0,
대구광역시,서구,관광/여가/오락,무도/유흥/가무,0.0,11.0,15.0,106.0,30.0,
대구광역시,서구,관광/여가/오락,스포츠/운동,0.0,0.0,0.0,1.0,0.0,
대구광역시,서구,관광/여가/오락,요가/단전/마사지,0.0,0.0,3.0,2.0,1.0,
대구광역시,서구,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,30.0,
대구광역시,서구,부동산,부동산중개,14.0,1.0,15.0,69.0,39.0,
대구광역시,서구,부동산,평가/개발/관리,0.0,1.0,9.0,3.0,14.0,
대구광역시,서구,부동산,부동산임대,0.0,0.0,5.0,1.0,4.0,
대구광역시,서구,부동산,분양,0.0,0.0,15.0,4.0,2.0,
대구광역시,서구,생활서비스,장례/묘지,2.0,1.0,4.0,4.0,4.0,
대구광역시,서구,생활서비스,예식/의례/관혼상제,1.0,0.0,2.0,4.0,4.0,
대구광역시,서구,생활서비스,세탁/가사서비스,15.0,6.0,8.0,20.0,165.0,
대구광역시,서구,생활서비스,기타서비스업,1.0,0.0,4.0,2.0,12.0,
대구광역시,서구,생활서비스,물품기기대여,0.0,0.0,3.0,5.0,19.0,
대구광역시,서구,생활서비스,운송/배달/택배,10.0,3.0,20.0,22.0,85.0,
대구광역시,서구,생활서비스,개인서비스,2.0,0.0,1.0,13.0,7.0,
대구광역시,서구,생활서비스,법무세무회계,3.0,1.0,6.0,15.0,25.0,
